Matricula: 10011112, Referencia: 100, Valor Formatado: 2730.7
Matricula: 10060979, Referencia: 201, Valor Formatado: 82.25
Matricula: 10060979, Referencia: 207, Valor Formatado: 102.42
Matricula: 10060979, Referencia: 208, Valor Formatado: 34.14
Matricula: 10060979, Referencia: 238, Valor Formatado: 149.78
Matricula: 10060979, Referencia: 330, Valor Formatado: 1363.4
Matricula: 10060979, Referencia: 2302, Valor Formatado: 297.26
Matricula: 10060979, Referencia: 2330, Valor Formatado: 268.99
Matricula: 10070077, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10070077, Referencia: 104, Valor Formatado: 264.0
Matricula: 10070077, Referencia: 114, Valor Formatado: 528.0
Matricula: 10070077, Referencia: 134, Valor Formatado: 514.8
Matricula: 10070077, Referencia: 200, Valor Formatado: 367.75
Matricula: 10070077, Referencia: 201, Valor Formatado: 11.03
Matricula: 10070077, Referencia: 207, Valor Formatado: 79.2
Matricula: 10070077, Referencia: 268, Valor Formatado: 17.97
Matricula: 10071318, Referencia: 90, Valor Formatado: 627.46
Matricula: 10071318, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10071318, Referencia: 104, Valor Formatado: 450.44
Matricula: 10071318, Referencia: 114, Valor Formatado: 900.88
Matricula: 10071318, Referencia: 134, Valor Formatado: 878.35
Matricula: 10071318, Referencia: 144, Valor Formatado: 2554.66
Matricula: 10071318, Referencia: 200, Valor Formatado: 627.46
Matricula: 10071318, Referencia: 201, Valor Formatado: 356.69
Matricula: 10071318, Referencia: 2302, Valor Formatado: 1442.71
Matricula: 10074487, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10074487, Referencia: 104, Valor Formatado: 264.0
Matricula: 10074487, Referencia: 114, Valor Formatado: 528.0
Matricula: 10074487, Referencia: 134, Valor Formatado: 501.6
Matricula: 10074487, Referencia: 200, Valor Formatado: 365.9
Matricula: 10074487, Referencia: 201, Valor Formatado: 10.18
Matricula: 10074487, Referencia: 207, Valor Formatado: 79.2
Matricula: 10074487, Referencia: 208, Valor Formatado: 26.4
Matricula: 10074487, Referencia: 368, Valor Formatado: 222.94
Matricula: 10074607, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10074607, Referencia: 104, Valor Formatado: 264.0
Matricula: 10074607, Referencia: 114, Valor Formatado: 528.0
Matricula: 10074607, Referencia: 134, Valor Formatado: 501.6
Matricula: 10074607, Referencia: 200, Valor Formatado: 365.9
Matricula: 10074607, Referencia: 207, Valor Formatado: 79.2
Matricula: 10074956, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10074956, Referencia: 104, Valor Formatado: 264.0
Matricula: 10074956, Referencia: 114, Valor Formatado: 528.0
Matricula: 10074956, Referencia: 134, Valor Formatado: 501.6
Matricula: 10074956, Referencia: 200, Valor Formatado: 365.9
Matricula: 10074956, Referencia: 201, Valor Formatado: 10.18
Matricula: 10074956, Referencia: 208, Valor Formatado: 26.4
Matricula: 10074956, Referencia: 261, Valor Formatado: 155.48
Matricula: 10074956, Referencia: 314, Valor Formatado: 59.05
Matricula: 10074956, Referencia: 330, Valor Formatado: 1622.1799999999998
Matricula: 10074956, Referencia: 372, Valor Formatado: 85.51
Matricula: 10075364, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10075364, Referencia: 104, Valor Formatado: 264.0
Matricula: 10075364, Referencia: 114, Valor Formatado: 528.0
Matricula: 10075364, Referencia: 134, Valor Formatado: 501.6
Matricula: 10075364, Referencia: 200, Valor Formatado: 365.9
Matricula: 10075364, Referencia: 201, Valor Formatado: 10.18
Matricula: 10075364, Referencia: 208, Valor Formatado: 26.4
Matricula: 10075364, Referencia: 267, Valor Formatado: 39.0
Matricula: 10075962, Referencia: 90, Valor Formatado: 369.61
Matricula: 10075962, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10075962, Referencia: 104, Valor Formatado: 264.0
Matricula: 10075962, Referencia: 114, Valor Formatado: 535.56
Matricula: 10075962, Referencia: 117, Valor Formatado: 18.9
Matricula: 10075962, Referencia: 134, Valor Formatado: 501.6
Matricula: 10075962, Referencia: 200, Valor Formatado: 369.61
Matricula: 10075962, Referencia: 201, Valor Formatado: 39.6
Matricula: 10075962, Referencia: 207, Valor Formatado: 79.2
Matricula: 10075962, Referencia: 208, Valor Formatado: 26.78
Matricula: 10075962, Referencia: 238, Valor Formatado: 61.39
Matricula: 10075962, Referencia: 241, Valor Formatado: 147.0
Matricula: 10075962, Referencia: 261, Valor Formatado: 57.96
Matricula: 10075962, Referencia: 268, Valor Formatado: 419.73
Matricula: 10075962, Referencia: 330, Valor Formatado: 817.73
Matricula: 10075962, Referencia: 2302, Valor Formatado: 156.18
Matricula: 10075962, Referencia: 2330, Valor Formatado: 152.04
Matricula: 10075974, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10075974, Referencia: 104, Valor Formatado: 264.0
Matricula: 10075974, Referencia: 114, Valor Formatado: 528.0
Matricula: 10075974, Referencia: 134, Valor Formatado: 501.6
Matricula: 10075974, Referencia: 200, Valor Formatado: 365.9
Matricula: 10075974, Referencia: 201, Valor Formatado: 10.18
Matricula: 10075974, Referencia: 207, Valor Formatado: 79.2
Matricula: 10075974, Referencia: 267, Valor Formatado: 39.0
Matricula: 10076071, Referencia: 90, Valor Formatado: 470.78
Matricula: 10076071, Referencia: 100, Valor Formatado: 1706.96
Matricula: 10076071, Referencia: 104, Valor Formatado: 341.39
Matricula: 10076071, Referencia: 114, Valor Formatado: 682.78
Matricula: 10076071, Referencia: 134, Valor Formatado: 631.58
Matricula: 10076071, Referencia: 200, Valor Formatado: 470.78
Matricula: 10076071, Referencia: 201, Valor Formatado: 134.01
Matricula: 10076071, Referencia: 207, Valor Formatado: 102.42
Matricula: 10076095, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10076095, Referencia: 104, Valor Formatado: 264.0
Matricula: 10076095, Referencia: 114, Valor Formatado: 528.0
Matricula: 10076095, Referencia: 134, Valor Formatado: 488.4
Matricula: 10076095, Referencia: 200, Valor Formatado: 364.06
Matricula: 10076095, Referencia: 201, Valor Formatado: 9.33
Matricula: 10076095, Referencia: 207, Valor Formatado: 79.2
Matricula: 10076095, Referencia: 305, Valor Formatado: 62.25
Matricula: 10077283, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10077283, Referencia: 104, Valor Formatado: 264.0
Matricula: 10077283, Referencia: 114, Valor Formatado: 528.0
Matricula: 10077283, Referencia: 134, Valor Formatado: 488.4
Matricula: 10077283, Referencia: 200, Valor Formatado: 364.06
Matricula: 10077283, Referencia: 201, Valor Formatado: 9.33
Matricula: 10077283, Referencia: 207, Valor Formatado: 79.2
Matricula: 10080321, Referencia: 100, Valor Formatado: 2145.06
Matricula: 10080321, Referencia: 104, Valor Formatado: 429.01
Matricula: 10080321, Referencia: 114, Valor Formatado: 858.02
Matricula: 10080321, Referencia: 134, Valor Formatado: 557.72
Matricula: 10080321, Referencia: 200, Valor Formatado: 558.57
Matricula: 10082874, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10082874, Referencia: 104, Valor Formatado: 264.0
Matricula: 10082874, Referencia: 114, Valor Formatado: 528.0
Matricula: 10082874, Referencia: 134, Valor Formatado: 475.2
Matricula: 10082874, Referencia: 200, Valor Formatado: 362.21
Matricula: 10082874, Referencia: 201, Valor Formatado: 8.47
Matricula: 10082874, Referencia: 207, Valor Formatado: 79.2
Matricula: 10082874, Referencia: 208, Valor Formatado: 26.4
Matricula: 10082874, Referencia: 238, Valor Formatado: 157.01
Matricula: 10082874, Referencia: 241, Valor Formatado: 481.99
Matricula: 10082874, Referencia: 2302, Valor Formatado: 709.39
Matricula: 10082874, Referencia: 2330, Valor Formatado: 142.88
Matricula: 10082874, Referencia: 2331, Valor Formatado: 15.98
Matricula: 10087290, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10087290, Referencia: 104, Valor Formatado: 528.0
Matricula: 10087290, Referencia: 114, Valor Formatado: 528.0
Matricula: 10087290, Referencia: 134, Valor Formatado: 462.0
Matricula: 10087290, Referencia: 140, Valor Formatado: 98.56
Matricula: 10087290, Referencia: 144, Valor Formatado: 1468.28
Matricula: 10087290, Referencia: 200, Valor Formatado: 411.12
Matricula: 10087290, Referencia: 201, Valor Formatado: 31.01
Matricula: 10087290, Referencia: 207, Valor Formatado: 79.2
Matricula: 10087290, Referencia: 208, Valor Formatado: 26.4
Matricula: 10087290, Referencia: 268, Valor Formatado: 119.85
Matricula: 10087290, Referencia: 309, Valor Formatado: 699.65
Matricula: 10087290, Referencia: 314, Valor Formatado: 86.14999999999999
Matricula: 10087290, Referencia: 330, Valor Formatado: 282.06
Matricula: 10087290, Referencia: 2330, Valor Formatado: 248.9
Matricula: 10087680, Referencia: 100, Valor Formatado: 1706.96
Matricula: 10087680, Referencia: 104, Valor Formatado: 341.39
Matricula: 10087680, Referencia: 114, Valor Formatado: 682.78
Matricula: 10087680, Referencia: 134, Valor Formatado: 597.44
Matricula: 10087680, Referencia: 200, Valor Formatado: 466.0
Matricula: 10087680, Referencia: 201, Valor Formatado: 58.99
Matricula: 10087680, Referencia: 207, Valor Formatado: 102.42
Matricula: 10087680, Referencia: 233, Valor Formatado: 51.21
Matricula: 10087680, Referencia: 238, Valor Formatado: 623.88
Matricula: 10087680, Referencia: 261, Valor Formatado: 81.26
Matricula: 10087680, Referencia: 314, Valor Formatado: 153.97
Matricula: 10087680, Referencia: 330, Valor Formatado: 796.1
Matricula: 10087680, Referencia: 372, Valor Formatado: 136.97
Matricula: 10087680, Referencia: 2330, Valor Formatado: 179.33
Matricula: 10087680, Referencia: 2331, Valor Formatado: 547.88
Matricula: 10090728, Referencia: 100, Valor Formatado: 2185.51
Matricula: 10090728, Referencia: 104, Valor Formatado: 437.1
Matricula: 10090728, Referencia: 114, Valor Formatado: 874.2
Matricula: 10090728, Referencia: 134, Valor Formatado: 699.36
Matricula: 10090728, Referencia: 200, Valor Formatado: 587.46
Matricula: 10090728, Referencia: 201, Valor Formatado: 170.91
Matricula: 10090728, Referencia: 238, Valor Formatado: 1232.5
Matricula: 10090728, Referencia: 335, Valor Formatado: 97.31
Matricula: 10090950, Referencia: 100, Valor Formatado: 2080.79
Matricula: 10090950, Referencia: 104, Valor Formatado: 416.16
Matricula: 10090950, Referencia: 114, Valor Formatado: 832.32
Matricula: 10090950, Referencia: 134, Valor Formatado: 582.62
Matricula: 10090950, Referencia: 200, Valor Formatado: 547.66
Matricula: 10090950, Referencia: 201, Valor Formatado: 77.36
Matricula: 10090950, Referencia: 208, Valor Formatado: 41.62
Matricula: 10090986, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10090986, Referencia: 104, Valor Formatado: 264.0
Matricula: 10090986, Referencia: 114, Valor Formatado: 528.0
Matricula: 10090986, Referencia: 134, Valor Formatado: 422.4
Matricula: 10090986, Referencia: 200, Valor Formatado: 354.82
Matricula: 10090986, Referencia: 201, Valor Formatado: 5.07
Matricula: 10090986, Referencia: 238, Valor Formatado: 295.75
Matricula: 10090986, Referencia: 330, Valor Formatado: 446.62
Matricula: 10090986, Referencia: 2330, Valor Formatado: 34.99
Matricula: 10091019, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10091019, Referencia: 104, Valor Formatado: 264.0
Matricula: 10091019, Referencia: 114, Valor Formatado: 533.32
Matricula: 10091019, Referencia: 117, Valor Formatado: 13.29
Matricula: 10091019, Referencia: 134, Valor Formatado: 422.4
Matricula: 10091019, Referencia: 200, Valor Formatado: 357.42
Matricula: 10091019, Referencia: 201, Valor Formatado: 6.27
Matricula: 10091019, Referencia: 207, Valor Formatado: 79.2
Matricula: 10091019, Referencia: 238, Valor Formatado: 624.7
Matricula: 10091019, Referencia: 267, Valor Formatado: 91.0
Matricula: 10091423, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10091423, Referencia: 104, Valor Formatado: 450.44
Matricula: 10091423, Referencia: 114, Valor Formatado: 900.88
Matricula: 10091423, Referencia: 134, Valor Formatado: 720.7
Matricula: 10091423, Referencia: 200, Valor Formatado: 605.39
Matricula: 10091423, Referencia: 201, Valor Formatado: 187.42
Matricula: 10091423, Referencia: 264, Valor Formatado: 151.91
Matricula: 10091423, Referencia: 314, Valor Formatado: 912.0
Matricula: 10091423, Referencia: 2331, Valor Formatado: 41.96
Matricula: 10095302, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10095302, Referencia: 104, Valor Formatado: 450.44
Matricula: 10095302, Referencia: 114, Valor Formatado: 900.88
Matricula: 10095302, Referencia: 134, Valor Formatado: 698.18
Matricula: 10095302, Referencia: 200, Valor Formatado: 602.24
Matricula: 10095302, Referencia: 201, Valor Formatado: 184.52
Matricula: 10095390, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10095390, Referencia: 104, Valor Formatado: 450.44
Matricula: 10095390, Referencia: 114, Valor Formatado: 900.88
Matricula: 10095390, Referencia: 134, Valor Formatado: 698.18
Matricula: 10095390, Referencia: 200, Valor Formatado: 602.24
Matricula: 10095390, Referencia: 201, Valor Formatado: 184.52
Matricula: 10095417, Referencia: 90, Valor Formatado: 602.24
Matricula: 10095417, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10095417, Referencia: 104, Valor Formatado: 450.44
Matricula: 10095417, Referencia: 114, Valor Formatado: 900.88
Matricula: 10095417, Referencia: 134, Valor Formatado: 698.18
Matricula: 10095417, Referencia: 144, Valor Formatado: 2451.97
Matricula: 10095417, Referencia: 200, Valor Formatado: 602.24
Matricula: 10095417, Referencia: 201, Valor Formatado: 316.15
Matricula: 10095948, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10095948, Referencia: 104, Valor Formatado: 450.44
Matricula: 10095948, Referencia: 114, Valor Formatado: 900.88
Matricula: 10095948, Referencia: 131, Valor Formatado: 1433.9
Matricula: 10095948, Referencia: 134, Valor Formatado: 698.18
Matricula: 10095948, Referencia: 144, Valor Formatado: 2150.84
Matricula: 10095948, Referencia: 200, Valor Formatado: 602.24
Matricula: 10095948, Referencia: 201, Valor Formatado: 526.71
Matricula: 10095950, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10095950, Referencia: 104, Valor Formatado: 450.44
Matricula: 10095950, Referencia: 114, Valor Formatado: 900.88
Matricula: 10095950, Referencia: 134, Valor Formatado: 698.18
Matricula: 10095950, Referencia: 200, Valor Formatado: 602.24
Matricula: 10095950, Referencia: 201, Valor Formatado: 184.52
Matricula: 10095962, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10095962, Referencia: 104, Valor Formatado: 450.44
Matricula: 10095962, Referencia: 114, Valor Formatado: 900.88
Matricula: 10095962, Referencia: 134, Valor Formatado: 698.18
Matricula: 10095962, Referencia: 200, Valor Formatado: 602.24
Matricula: 10095962, Referencia: 201, Valor Formatado: 184.52
Matricula: 10095974, Referencia: 100, Valor Formatado: 2185.51
Matricula: 10095974, Referencia: 104, Valor Formatado: 437.1
Matricula: 10095974, Referencia: 114, Valor Formatado: 874.2
Matricula: 10095974, Referencia: 134, Valor Formatado: 677.51
Matricula: 10095974, Referencia: 200, Valor Formatado: 584.4
Matricula: 10095974, Referencia: 201, Valor Formatado: 139.65
Matricula: 10095974, Referencia: 238, Valor Formatado: 410.0
Matricula: 10096069, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10096069, Referencia: 104, Valor Formatado: 264.0
Matricula: 10096069, Referencia: 114, Valor Formatado: 528.0
Matricula: 10096069, Referencia: 134, Valor Formatado: 409.2
Matricula: 10096069, Referencia: 200, Valor Formatado: 352.97
Matricula: 10096069, Referencia: 201, Valor Formatado: 4.22
Matricula: 10096069, Referencia: 268, Valor Formatado: 224.15
Matricula: 10096069, Referencia: 330, Valor Formatado: 843.06
Matricula: 10096069, Referencia: 2331, Valor Formatado: 134.38
Matricula: 10096071, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10096071, Referencia: 104, Valor Formatado: 264.0
Matricula: 10096071, Referencia: 114, Valor Formatado: 533.32
Matricula: 10096071, Referencia: 117, Valor Formatado: 13.29
Matricula: 10096071, Referencia: 134, Valor Formatado: 369.6
Matricula: 10096071, Referencia: 200, Valor Formatado: 350.03
Matricula: 10096071, Referencia: 201, Valor Formatado: 2.86
Matricula: 10096071, Referencia: 207, Valor Formatado: 79.2
Matricula: 10096071, Referencia: 238, Valor Formatado: 820.0
Matricula: 10096071, Referencia: 241, Valor Formatado: 115.53
Matricula: 10096071, Referencia: 268, Valor Formatado: 370.44
Matricula: 10096083, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10096083, Referencia: 104, Valor Formatado: 264.0
Matricula: 10096083, Referencia: 114, Valor Formatado: 528.0
Matricula: 10096083, Referencia: 134, Valor Formatado: 409.2
Matricula: 10096083, Referencia: 200, Valor Formatado: 352.97
Matricula: 10096083, Referencia: 238, Valor Formatado: 715.6700000000001
Matricula: 10096112, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10096112, Referencia: 104, Valor Formatado: 264.0
Matricula: 10096112, Referencia: 114, Valor Formatado: 533.32
Matricula: 10096112, Referencia: 117, Valor Formatado: 13.29
Matricula: 10096112, Referencia: 134, Valor Formatado: 409.2
Matricula: 10096112, Referencia: 200, Valor Formatado: 355.57
Matricula: 10096112, Referencia: 201, Valor Formatado: 5.42
Matricula: 10096112, Referencia: 207, Valor Formatado: 79.2
Matricula: 10096112, Referencia: 208, Valor Formatado: 26.67
Matricula: 10096112, Referencia: 268, Valor Formatado: 16.27
Matricula: 10096344, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10096344, Referencia: 104, Valor Formatado: 450.44
Matricula: 10096344, Referencia: 114, Valor Formatado: 900.88
Matricula: 10096344, Referencia: 134, Valor Formatado: 698.18
Matricula: 10096344, Referencia: 200, Valor Formatado: 602.24
Matricula: 10096344, Referencia: 201, Valor Formatado: 184.52
Matricula: 10096344, Referencia: 212, Valor Formatado: 1058.24
Matricula: 10096356, Referencia: 90, Valor Formatado: 584.4
Matricula: 10096356, Referencia: 100, Valor Formatado: 2185.51
Matricula: 10096356, Referencia: 104, Valor Formatado: 437.1
Matricula: 10096356, Referencia: 114, Valor Formatado: 874.2
Matricula: 10096356, Referencia: 134, Valor Formatado: 677.51
Matricula: 10096356, Referencia: 200, Valor Formatado: 584.4
Matricula: 10096356, Referencia: 201, Valor Formatado: 244.83
Matricula: 10096368, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10096368, Referencia: 104, Valor Formatado: 450.44
Matricula: 10096368, Referencia: 114, Valor Formatado: 900.88
Matricula: 10096368, Referencia: 134, Valor Formatado: 698.18
Matricula: 10096368, Referencia: 200, Valor Formatado: 602.24
Matricula: 10096368, Referencia: 201, Valor Formatado: 184.52
Matricula: 10096473, Referencia: 90, Valor Formatado: 349.27
Matricula: 10096473, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10096473, Referencia: 104, Valor Formatado: 264.0
Matricula: 10096473, Referencia: 114, Valor Formatado: 528.0
Matricula: 10096473, Referencia: 134, Valor Formatado: 382.8
Matricula: 10096473, Referencia: 200, Valor Formatado: 349.27
Matricula: 10096473, Referencia: 201, Valor Formatado: 14.49
Matricula: 10096473, Referencia: 238, Valor Formatado: 560.0
Matricula: 10096655, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10096655, Referencia: 104, Valor Formatado: 450.44
Matricula: 10096655, Referencia: 114, Valor Formatado: 900.88
Matricula: 10096655, Referencia: 134, Valor Formatado: 698.18
Matricula: 10096655, Referencia: 200, Valor Formatado: 602.24
Matricula: 10096655, Referencia: 201, Valor Formatado: 184.52
Matricula: 10096655, Referencia: 238, Valor Formatado: 768.27
Matricula: 10096655, Referencia: 261, Valor Formatado: 316.28
Matricula: 10096655, Referencia: 264, Valor Formatado: 628.88
Matricula: 10096693, Referencia: 100, Valor Formatado: 2185.51
Matricula: 10096693, Referencia: 104, Valor Formatado: 437.1
Matricula: 10096693, Referencia: 114, Valor Formatado: 874.2
Matricula: 10096693, Referencia: 134, Valor Formatado: 677.51
Matricula: 10096693, Referencia: 200, Valor Formatado: 584.4
Matricula: 10096693, Referencia: 201, Valor Formatado: 168.09
Matricula: 10096693, Referencia: 208, Valor Formatado: 43.71
Matricula: 10096693, Referencia: 261, Valor Formatado: 180.24
Matricula: 10096693, Referencia: 314, Valor Formatado: 512.22
Matricula: 10096693, Referencia: 330, Valor Formatado: 1044.3
Matricula: 10096693, Referencia: 352, Valor Formatado: 30.0
Matricula: 10096693, Referencia: 2330, Valor Formatado: 139.3
Matricula: 10096708, Referencia: 90, Valor Formatado: 352.97
Matricula: 10096708, Referencia: 100, Valor Formatado: 1320.0
Matricula: 10096708, Referencia: 104, Valor Formatado: 264.0
Matricula: 10096708, Referencia: 114, Valor Formatado: 528.0
Matricula: 10096708, Referencia: 134, Valor Formatado: 409.2
Matricula: 10096708, Referencia: 200, Valor Formatado: 352.97
Matricula: 10096708, Referencia: 201, Valor Formatado: 30.69
Matricula: 10096708, Referencia: 207, Valor Formatado: 79.2
Matricula: 10096708, Referencia: 238, Valor Formatado: 288.41
Matricula: 10096708, Referencia: 339, Valor Formatado: 598.49
Matricula: 10096710, Referencia: 100, Valor Formatado: 2080.79
Matricula: 10096710, Referencia: 104, Valor Formatado: 416.16
Matricula: 10096710, Referencia: 114, Valor Formatado: 832.32
Matricula: 10096710, Referencia: 134, Valor Formatado: 520.2
Matricula: 10096710, Referencia: 200, Valor Formatado: 538.93
Matricula: 10096710, Referencia: 201, Valor Formatado: 126.18
Matricula: 10096758, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10096758, Referencia: 104, Valor Formatado: 450.44
Matricula: 10096758, Referencia: 114, Valor Formatado: 900.88
Matricula: 10096758, Referencia: 134, Valor Formatado: 698.18
Matricula: 10096758, Referencia: 200, Valor Formatado: 602.24
Matricula: 10096758, Referencia: 201, Valor Formatado: 184.52
Matricula: 10096837, Referencia: 100, Valor Formatado: 2185.51
Matricula: 10096837, Referencia: 104, Valor Formatado: 437.1
Matricula: 10096837, Referencia: 114, Valor Formatado: 874.2
Matricula: 10096837, Referencia: 134, Valor Formatado: 677.51
Matricula: 10096837, Referencia: 200, Valor Formatado: 984.36
Matricula: 10096837, Referencia: 201, Valor Formatado: 777.91
Matricula: 10096837, Referencia: 208, Valor Formatado: 43.71
Matricula: 10096837, Referencia: 238, Valor Formatado: 1461.36
Matricula: 10096837, Referencia: 1196, Valor Formatado: 2856.85
Matricula: 10097908, Referencia: 100, Valor Formatado: 2252.19
Matricula: 10097908, Referencia: 104, Valor Formatado: 450.44
Matricula: 10097908, Referencia: 114, Valor Formatado: 900.88
Matricula: 10097908, Referencia: 134, Valor Formatado: 698.18
Matricula: 10097908, Referencia: 200, Valor Formatado: 602.24
Matricula: 10097908, Referencia: 201, Valor Formatado: 184.52
Matricula: 10097910, Referencia: 54, Valor Formatado: 1664.63
Matricula: 10097910, Referencia: 100, Valor Formatado: 2080.79
Matricula: 10097910, Referencia: 104, Valor Formatado: 416.16
Matricula: 10097910, Referencia: 114, Valor Formatado: 832.32
Matricula: 10097910, Referencia: 134, Valor Formatado: 582.62
Matricula: 10097910, Referencia: 200, Valor Formatado: 780.71
Matricula: 10097910, Referencia: 201, Valor Formatado: 433.89
Matricula: 10097910, Referencia: 208, Valor Formatado: 41.62
Matricula: 10099762, Referencia: 100, Valor Formatado: 2145.06
Matricula: 10099762, Referencia: 104, Valor Formatado: 429.01
Matricula: 10099762, Referencia: 114, Valor Formatado: 858.02
Matricula: 10099762, Referencia: 134, Valor Formatado: 622.07
Matricula: 10099762, Referencia: 200, Valor Formatado: 567.58
Matricula: 10099762, Referencia: 201, Valor Formatado: 152.59
Matricula: 10099827, Referencia: 100, Valor Formatado: 2185.51
Matricula: 10099827, Referencia: 104, Valor Formatado: 437.1
Matricula: 10099827, Referencia: 114, Valor Formatado: 874.2
Matricula: 10099827, Referencia: 134, Valor Formatado: 677.51
Matricula: 10099827, Referencia: 200, Valor Formatado: 584.4
Matricula: 10099827, Referencia: 201, Valor Formatado: 139.65
Matricula: 10134378, Referencia: 100, Valor Formatado: 1706.96
Matricula: 10134378, Referencia: 104, Valor Formatado: 682.78
Matricula: 10134378, Referencia: 114, Valor Formatado: 682.78
Matricula: 10134378, Referencia: 134, Valor Formatado: 682.78
Matricula: 10134378, Referencia: 200, Valor Formatado: 525.74
